price,id
365.6427112897076,0
438.3433348377585,1
403.13812847753985,2
379.34985173735305,3
322.2222491809865,4
354.75456205135583,5
360.2924265602652,6
337.3234892722732,7
433.8022527874694,8
477.8957219755078,9
408.837644906997,10
240.32474108861592,11
345.2854521922316,12
369.49788134352605,13
315.62419718077996,14
325.33589699578954,15
348.8856813150858,16
383.02036298248527,17
472.6515381064212,18
388.5815261601204,19
373.52547809111184,20
442.7402742485132,21
339.2188073016422,22
443.53868863749057,23
557.0697183494943,24
324.79415268465027,25
311.3523154152882,26
324.71022416291885,27
365.9861848518506,28
258.12190660368674,29
458.41198911311176,30
303.1103086688495,31
497.1898383015851,32
238.92172744869822,33
274.058124406376,34
356.12992963721666,35
459.46183965740266,36
416.24794587575406,37
318.3961728551631,38
248.06590792031963,39
337.4556804342744,40
437.21927077557694,41
286.6921134332645,42
301.59328135383146,43
449.45311546102675,44
312.7794309392366,45
326.56429478569856,46
304.3411551441832,47
282.3676458781314,48
364.3440313775187,49
393.86616981835317,50
350.60502905776644,51
452.77903359495843,52
437.8922778548943,53
447.9264583719825,54
350.70212193743725,55
579.0440461858473,56
428.83263558729084,57
459.78343529381107,58
430.75340993737206,59
458.3817760905743,60
258.6776160258151,61
450.78380760973573,62
302.73806933354643,63
406.7103928348002,64
497.8309588058088,65
251.9049481756012,66
577.335489365643,67
403.74475054109195,68
424.3852095779683,69
289.813320807662,70
239.89663198158297,71
259.22051434515413,72
415.82395853967483,73
412.77345933041164,74
459.0385903398051,75
513.6109265955588,76
448.61556053617676,77
377.06870773268287,78
392.70776048498163,79
400.2169932738594,80
356.8208334776502,81
482.1919060535096,82
357.67569725503307,83
385.786861499296,84
391.2535154921031,85
308.30747700302516,86
466.44426921181736,87
478.31278711237496,88
471.4837424914166,89
497.8610439591775,90
323.81168859216837,91
308.1074048323055,92
463.0805399328968,93
622.2027894798002,94
225.58927502177895,95
408.5608850626024,96
503.0339099808422,97
459.1989851645426,98
276.9283469686289,99
310.7059186648814,100
299.6168619591472,101
251.31081850329983,102
295.777821703865,103
343.8121564300342,104
288.1650904839214,105
340.09681938333506,106
321.37030310228863,107
275.69963046718203,108
306.938514968558,109
244.22078082517788,110
269.1334403390827,111
374.51981186430567,112
389.3537937615424,113
288.6828511940856,114
511.5746805631753,115
359.5685068395212,116
589.743949901099,117
283.9516809194492,118
574.1160351033724,119
280.24930780220933,120
278.92266312442865,121
269.1843529805065,122
266.83221983040295,123
242.39216652310984,124
368.75886754938875,125
403.98855426463257,126
521.6649897413844,127
416.0219483083693,128
427.6362070008063,129
505.22752277015405,130
429.8757995998855,131
358.46989909805205,132
396.61268917202295,133
432.35237397705407,134
333.0795722723718,135
295.06146154271755,136
427.56056600401325,137
388.7815983308374,138
484.379432002963,139
317.44557063478754,140
400.0178494969621,141
390.877673463175,142
399.0663188827651,143
240.3950232108914,144
389.3097932661891,145
557.2152497148031,146
395.26750029937807,147
432.9015872428298,148
423.7634936110663,149
496.9944608654924,150
394.3738975602865,151
421.61438791178307,152
437.3469308501283,153
257.9024649521101,154
636.6624375488778,155
370.55458425420613,156
378.19885863471944,157
418.43866520233576,158
408.66087140500036,159
456.39547632003735,160
450.6815132509338,161
246.2882062596731,162
