price,id
3139.16,0
8458.926666666666,1
8495.49,2
3908.106666666667,3
1246.5275,4
5435.745,5
4753.138333333333,6
3619.5788333333335,7
8228.345,8
10675.5125,9
5174.3133333333335,10
598.68,11
1141.29,12
1654.023642857143,13
2829.038666666667,14
711.9516666666667,15
1262.038,16
4493.019214285713,17
4667.422833333333,18
634.055,19
2094.545,20
7449.481428571429,21
3150.717,22
479.051,23
15066.191666666666,24
1940.89,25
757.78,26
815.6924166666663,27
1393.3673928571432,28
756.4032023809523,29
11690.32,30
572.555,31
5399.12,32
648.3594523809525,33
601.44,34
2356.48,35
8217.11,36
2913.846666666667,37
2881.76,38
855.163,39
371.64,40
7238.492333333333,41
718.2414930902431,42
1515.08,43
9787.32,44
1849.6716666666666,45
750.4562820512822,46
482.0826666666667,47
1275.5565952380953,48
3129.0959999999995,49
841.077,50
6220.058000000001,51
3301.1777857142856,52
6192.208095238095,53
9319.415666666668,54
1587.0441666666666,55
12631.601666666666,56
1716.8731428571427,57
4774.166380952382,58
1479.4260714285715,59
1853.0341666666666,60
377.7,61
6936.895,62
640.1403169111591,63
11711.198333333332,64
14186.77,65
820.701619047619,66
13074.925444444445,67
5159.108333333334,68
6055.955,69
755.0805555555556,70
751.8055952380951,71
709.9105833333333,72
1687.8220000000001,73
4685.59,74
1737.6247619047617,75
6782.4625,76
9741.6925,77
3041.2238928571423,78
5050.405,79
7785.19,80
1655.2283333333332,81
11949.37,82
5749.8,83
758.8546666666667,84
7336.52,85
703.4739999999999,86
11106.445,87
10145.354166666666,88
17009.887,89
7564.2955,90
1013.8993095238096,91
671.6206875901876,92
478.109375,93
17674.59,94
401.14,95
10143.799833333333,96
16559.32,97
13046.416000000001,98
605.8466666666667,99
2388.0723333333335,100
678.4331666666667,101
634.5868268120769,102
445.09333333333336,103
1302.3666666666668,104
1321.385,105
1257.3691666666666,106
632.4859642857141,107
1123.0061666666666,108
496.9302380952381,109
590.4159999999999,110
1425.0259285714285,111
2561.5879999999997,112
1187.9286666666667,113
1887.4066666666668,114
7566.003333333334,115
6100.675,116
15978.51,117
503.7304285714283,118
17140.273999999998,119
1758.72,120
1139.5216666666668,121
1020.1539999999998,122
517.7,123
674.1021904761906,124
2127.72,125
1718.9611666666667,126
7689.35,127
7110.2919999999995,128
4645.5,129
7953.301666666667,130
5465.863571428572,131
4882.52,132
692.5273333333333,133
4589.661833333334,134
1160.7323333333331,135
533.8992499999999,136
4665.682,137
678.4331666666667,138
5490.49,139
844.0377222222219,140
1362.2526666666665,141
2842.55,142
3047.0415000000003,143
478.109375,144
10851.526666666665,145
14650.972,146
5155.52,147
2856.835,148
2614.9565000000002,149
4727.908714285715,150
1839.6391666666666,151
11353.329333333335,152
